id,temporada,kind,zx,zy,xt
b0wb7gf04synxlkq7o8gvzkoa,2025-2026,gen,11,1,-0.00634
b0wb7gf04synxlkq7o8gvzkoa,2025-2026,gen,11,2,-0.02046
b0wb7gf04synxlkq7o8gvzkoa,2025-2026,gen,11,6,-0.00643
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,1,1,0.01099
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,1,2,0.01078
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,1,3,0.00365
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,1,4,0.00474
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,1,5,0.00329
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,2,0,0.01039
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,2,4,0.00432
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,2,5,-0.00338
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,3,0,0.00481
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,3,1,0.01346
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,3,2,0.01352
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,3,3,0.00352
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,3,4,0.0053
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,3,6,0.00546
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,0,0.01685
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,1,0.0242
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,2,0.03298
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,3,0.01647
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,4,0.01918
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,5,0.01846
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,6,0.00539
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,4,7,0.00358
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,0,0.01311
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,1,0.04753
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,2,0.07818
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,3,0.01452
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,4,0.02522
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,5,0.03061
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,6,0.03455
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,5,7,0.00843
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,0,0.01867
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,1,0.03714
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,2,0.07639
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,3,0.03403
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,4,0.02465
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,5,0.05126
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,6,0.02088
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,6,7,0.03604
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,0,0.15397
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,1,0.15597
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,2,0.1428
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,3,0.06361
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,4,0.03833
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,5,0.09319
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,6,0.02859
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,7,7,0.01258
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,0,0.21463
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,1,0.14407
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,2,0.0463
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,3,0.13518
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,4,0.14673
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,5,0.15748
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,6,0.12815
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,8,7,0.00946
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,0,0.21565
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,1,0.07026
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,2,0.04784
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,3,-0.01187
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,4,0.05686
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,5,0.02284
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,9,6,0.05429
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,10,2,-0.08225
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,10,4,-0.04891
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,10,6,-0.01594
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,10,7,0.07317
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,11,0,0.19231
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,11,2,0.16793
1ftejgsl4hho40cceqne1hcyd,2025-2026,gen,11,7,0.02203
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,4,4,0.00377
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,4,5,0.00817
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,4,6,0.00357
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,4,7,0.0051
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,5,5,0.00563
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,6,0,0.00794
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,6,4,0.00354
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,6,5,0.02142
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,6,7,0.00692
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,7,1,-0.00308
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,7,2,-0.01017
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,7,3,0.0293
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,7,5,0.00549
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,7,6,0.00489
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,7,7,-0.00499
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,0,0.00506
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,2,0.014
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,3,0.01896
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,4,-0.00571
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,5,0.0906
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,6,0.1121
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,8,7,0.00428
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,1,0.00924
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,2,-0.00878
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,3,0.05029
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,4,0.04672
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,5,0.08751
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,6,-0.01165
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,9,7,0.01663
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,10,2,-0.02007
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,10,3,-0.04967
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,10,4,0.05457
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,10,5,0.0839
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,10,6,-0.0132
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,10,7,0.17377
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,11,3,-0.16036
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,11,5,-0.02555
1j0a3ml1zglc9s31yentfckb9,2025-2026,gen,11,6,-0.00643
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,2,5,0.0046
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,3,7,0.00394
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,4,7,0.00847
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,5,1,0.00483
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,5,4,0.00741
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,5,5,0.00556
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,5,6,0.0042
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,6,0,-0.00384
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,6,4,-0.01426
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,6,5,0.00571
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,6,6,0.00592
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,6,7,0.00393
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,7,1,0.02523
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,7,3,0.00586
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,7,4,0.01069
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,7,5,0.04138
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,7,6,0.04505
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,7,7,0.03385
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,0,0.02667
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,1,0.02435
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,2,-0.00346
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,4,0.00474
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,5,0.00338
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,6,0.0658
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,8,7,0.05192
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,0,0.21889
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,2,-0.00636
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,3,0.07813
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,4,0.03061
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,5,0.20033
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,6,0.06524
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,9,7,0.05457
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,10,3,0.03818
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,10,4,-0.04891
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,10,6,0.01432
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,10,7,0.09589
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,11,0,0.19173
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,11,3,0.00756
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,11,6,-0.00626
57bin6he6kbdo2bs4i78z2k0l,2025-2026,gen,11,7,0.0061
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,7,3,-0.00314
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,8,3,-0.00561
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,8,6,0.01608
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,9,0,-0.0062
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,9,1,-0.0034
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,9,3,0.05561
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,9,4,0.01233
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,9,5,0.01338
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,9,7,0.00328
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,10,1,-0.00335
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,10,2,0.09934
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,10,3,-0.1125
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,10,4,-0.05069
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,10,5,-0.00488
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,10,6,-0.00354
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,11,1,-0.00634
192q3f2xwk9nc6juoa1bcm3th,2025-2026,gen,11,5,-0.0175
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,1,4,0.00521
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,2,5,0.00534
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,2,6,0.00537
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,2,7,0.00551
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,3,7,0.01009
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,4,7,0.02255
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,5,4,0.0057
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,5,7,0.00637
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,6,1,0.00451
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,6,5,0.00309
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,6,6,0.00775
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,6,7,0.01801
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,7,4,0.00325
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,7,6,0.02415
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,7,7,0.00883
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,8,6,0.02124
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,8,7,0.00787
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,9,3,-0.01123
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,9,4,-0.02073
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,9,5,0.01784
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,9,6,0.29139
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,9,7,0.00396
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,10,6,0.01921
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,10,7,0.17865
3kwkd3b95n8qzqtq4idxav45x,2025-2026,gen,11,6,0.06674
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,2,1,0.00562
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,4,5,0.01639
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,5,1,0.00497
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,5,2,-0.00425
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,6,0,0.01043
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,6,1,0.00443
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,6,2,0.00332
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,6,3,-0.00739
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,6,4,-0.0053
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,7,0,0.0264
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,7,1,0.02781
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,7,2,-0.00372
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,7,4,-0.00744
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,7,5,-0.0056
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,7,6,0.00421
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,0,-0.0066
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,1,0.01486
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,2,0.09879
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,3,0.11377
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,4,0.18212
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,5,0.00579
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,6,-0.0132
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,8,7,0.01771
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,9,0,0.03498
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,9,1,0.03762
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,9,2,0.08617
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,9,4,0.02785
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,9,5,0.12541
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,9,6,0.13317
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,10,0,0.00799
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,10,1,-0.0066
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,10,2,-0.04147
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,10,5,-0.00616
bk1gdyxtfp4drwb0yotwerbsa,2025-2026,gen,11,7,0.073
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,2,4,0.0036
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,6,2,0.00439
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,6,3,-0.00853
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,6,4,-0.0083
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,6,5,0.00719
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,7,5,0.00957
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,8,1,-0.00504
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,8,2,-0.00421
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,8,5,0.00724
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,8,6,0.00683
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,9,1,0.07105
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,9,2,-0.00793
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,9,3,-0.07055
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,9,4,-0.04619
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,9,5,0.11836
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,9,6,-0.00703
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,10,1,-0.00675
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,10,5,-0.02376
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,10,6,0.06323
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,11,2,-0.024
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,11,5,-0.0178
46kq5653o302ebz4o5yzsss0l,2025-2026,gen,11,6,0.01774
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,1,2,0.00374
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,1,3,0.01671
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,1,4,0.00905
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,1,6,0.00554
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,2,0,0.00584
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,2,2,0.01859
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,2,3,0.03276
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,2,4,0.01215
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,3,1,0.00767
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,3,2,0.00552
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,3,3,0.01567
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,3,4,0.01574
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,3,5,0.01506
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,3,6,0.00334
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,4,1,0.00546
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,4,2,0.01948
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,4,3,0.02089
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,4,4,0.01126
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,4,5,0.02074
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,0,0.0105
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,1,0.00565
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,2,0.04826
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,3,0.05064
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,4,0.01751
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,5,0.01115
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,6,0.00379
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,5,7,0.01661
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,0,0.00477
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,1,0.00427
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,2,0.03283
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,3,0.04371
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,4,0.07024
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,5,0.20908
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,6,6,0.02927
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,0,0.00856
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,1,0.00972
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,2,0.11982
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,3,0.21152
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,4,0.04274
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,5,0.02466
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,6,-0.00755
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,7,7,0.00456
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,0,0.00942
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,1,0.03054
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,2,0.24542
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,3,0.12597
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,4,-0.03474
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,5,0.19622
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,6,0.02267
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,8,7,0.0061
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,9,0,0.00301
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,9,1,0.03348
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,9,2,0.05119
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,9,3,-0.0441
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,9,5,0.00336
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,9,6,0.01535
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,10,1,-0.01179
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,10,2,0.03287
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,10,3,-0.05561
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,10,5,-0.02228
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,10,6,-0.00354
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,11,2,-0.06329
6d36zn3fr35yhj70yx5n445qs,2025-2026,gen,11,3,-0.11139
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,1,3,0.00507
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,2,3,0.00335
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,3,0,0.00303
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,3,2,0.00925
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,3,5,0.00736
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,3,7,0.00737
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,4,0,0.01411
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,4,1,0.01045
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,4,2,0.01663
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,4,3,0.00574
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,4,5,0.01716
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,4,7,0.00675
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,0,0.01932
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,1,0.01727
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,2,-0.00339
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,3,0.00734
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,4,0.02083
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,5,0.00707
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,5,6,0.01554
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,0,0.01656
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,1,0.01476
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,2,0.12237
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,3,0.03344
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,4,0.00432
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,5,0.01
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,6,0.01065
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,6,7,0.0385
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,0,0.05613
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,1,0.07024
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,2,0.17855
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,3,0.03322
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,4,0.022
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,5,0.06044
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,6,0.07133
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,7,7,0.01093
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,0,0.04837
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,1,0.15588
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,2,0.43365
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,3,0.16358
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,4,0.11051
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,5,0.02615
9i6hs8toyjwrh7ub04vow8wes,2025-2026,gen,8,6,0.04216
