id,temporada,zx,zy,touches
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,7,5,22
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,7,6,24
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,7,7,13
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,8,3,4
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,8,4,10
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,8,5,12
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,8,6,10
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,8,7,3
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,9,5,2
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,9,6,2
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,9,7,3
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,10,3,8
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,10,4,6
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,11,3,3
72d5uxwcmvhd6mzthxuvev1sl,2025-2026,11,4,1
3j5szw0d6ee3094y99kpaz2ms,2025-2026,9,3,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,0,2,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,0,3,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,0,4,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,0,5,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,0,6,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,0,7,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,1,1,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,1,2,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,1,3,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,1,4,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,1,5,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,1,7,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,0,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,1,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,2,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,3,8
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,4,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,5,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,6,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,2,7,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,0,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,1,10
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,2,18
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,3,13
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,4,13
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,5,10
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,6,6
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,3,7,6
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,0,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,1,17
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,2,20
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,3,19
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,4,6
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,5,29
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,6,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,4,7,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,0,8
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,1,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,2,14
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,3,10
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,4,7
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,5,6
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,6,8
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,5,7,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,0,11
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,1,14
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,2,8
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,3,9
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,4,10
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,5,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,6,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,6,7,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,0,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,1,10
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,2,13
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,3,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,4,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,5,15
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,6,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,7,7,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,0,8
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,1,7
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,2,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,3,6
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,4,9
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,5,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,6,10
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,8,7,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,0,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,1,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,2,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,3,5
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,4,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,5,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,6,4
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,9,7,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,0,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,1,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,2,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,3,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,4,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,5,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,6,3
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,10,7,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,11,0,2
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,11,1,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,11,2,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,11,3,1
cb6w7n7n1eh9huwzyzvgmdxih,2025-2026,11,6,1
adswn2xpomwsi7zh022787mne,2025-2026,0,2,1
adswn2xpomwsi7zh022787mne,2025-2026,0,5,3
adswn2xpomwsi7zh022787mne,2025-2026,1,2,2
adswn2xpomwsi7zh022787mne,2025-2026,1,3,1
adswn2xpomwsi7zh022787mne,2025-2026,1,6,1
adswn2xpomwsi7zh022787mne,2025-2026,2,2,1
adswn2xpomwsi7zh022787mne,2025-2026,2,3,2
adswn2xpomwsi7zh022787mne,2025-2026,2,4,1
adswn2xpomwsi7zh022787mne,2025-2026,2,7,3
adswn2xpomwsi7zh022787mne,2025-2026,3,3,1
adswn2xpomwsi7zh022787mne,2025-2026,3,4,1
adswn2xpomwsi7zh022787mne,2025-2026,3,5,1
adswn2xpomwsi7zh022787mne,2025-2026,3,6,3
adswn2xpomwsi7zh022787mne,2025-2026,3,7,5
adswn2xpomwsi7zh022787mne,2025-2026,4,0,2
adswn2xpomwsi7zh022787mne,2025-2026,4,3,2
adswn2xpomwsi7zh022787mne,2025-2026,4,5,4
adswn2xpomwsi7zh022787mne,2025-2026,4,7,5
adswn2xpomwsi7zh022787mne,2025-2026,5,0,3
adswn2xpomwsi7zh022787mne,2025-2026,5,1,5
adswn2xpomwsi7zh022787mne,2025-2026,5,2,9
adswn2xpomwsi7zh022787mne,2025-2026,5,4,2
adswn2xpomwsi7zh022787mne,2025-2026,5,5,4
adswn2xpomwsi7zh022787mne,2025-2026,5,6,4
adswn2xpomwsi7zh022787mne,2025-2026,5,7,2
adswn2xpomwsi7zh022787mne,2025-2026,6,0,1
adswn2xpomwsi7zh022787mne,2025-2026,6,1,5
adswn2xpomwsi7zh022787mne,2025-2026,6,2,6
adswn2xpomwsi7zh022787mne,2025-2026,6,3,4
adswn2xpomwsi7zh022787mne,2025-2026,6,4,11
adswn2xpomwsi7zh022787mne,2025-2026,6,5,5
adswn2xpomwsi7zh022787mne,2025-2026,6,6,3
adswn2xpomwsi7zh022787mne,2025-2026,6,7,4
adswn2xpomwsi7zh022787mne,2025-2026,7,0,3
adswn2xpomwsi7zh022787mne,2025-2026,7,1,6
adswn2xpomwsi7zh022787mne,2025-2026,7,2,14
adswn2xpomwsi7zh022787mne,2025-2026,7,3,2
adswn2xpomwsi7zh022787mne,2025-2026,7,4,5
adswn2xpomwsi7zh022787mne,2025-2026,7,5,14
adswn2xpomwsi7zh022787mne,2025-2026,7,6,7
adswn2xpomwsi7zh022787mne,2025-2026,7,7,6
adswn2xpomwsi7zh022787mne,2025-2026,8,0,8
adswn2xpomwsi7zh022787mne,2025-2026,8,1,16
adswn2xpomwsi7zh022787mne,2025-2026,8,2,10
adswn2xpomwsi7zh022787mne,2025-2026,8,3,5
adswn2xpomwsi7zh022787mne,2025-2026,8,4,4
adswn2xpomwsi7zh022787mne,2025-2026,8,5,9
adswn2xpomwsi7zh022787mne,2025-2026,8,6,8
adswn2xpomwsi7zh022787mne,2025-2026,8,7,9
adswn2xpomwsi7zh022787mne,2025-2026,9,0,2
adswn2xpomwsi7zh022787mne,2025-2026,9,1,3
adswn2xpomwsi7zh022787mne,2025-2026,9,2,4
adswn2xpomwsi7zh022787mne,2025-2026,9,3,6
adswn2xpomwsi7zh022787mne,2025-2026,9,4,5
adswn2xpomwsi7zh022787mne,2025-2026,9,5,7
adswn2xpomwsi7zh022787mne,2025-2026,9,6,5
adswn2xpomwsi7zh022787mne,2025-2026,9,7,9
adswn2xpomwsi7zh022787mne,2025-2026,10,0,4
adswn2xpomwsi7zh022787mne,2025-2026,10,1,1
adswn2xpomwsi7zh022787mne,2025-2026,10,2,6
adswn2xpomwsi7zh022787mne,2025-2026,10,3,13
adswn2xpomwsi7zh022787mne,2025-2026,10,4,14
adswn2xpomwsi7zh022787mne,2025-2026,10,5,5
adswn2xpomwsi7zh022787mne,2025-2026,10,6,4
adswn2xpomwsi7zh022787mne,2025-2026,10,7,1
adswn2xpomwsi7zh022787mne,2025-2026,11,0,3
adswn2xpomwsi7zh022787mne,2025-2026,11,1,1
adswn2xpomwsi7zh022787mne,2025-2026,11,2,5
adswn2xpomwsi7zh022787mne,2025-2026,11,3,4
adswn2xpomwsi7zh022787mne,2025-2026,11,4,10
adswn2xpomwsi7zh022787mne,2025-2026,11,5,7
adswn2xpomwsi7zh022787mne,2025-2026,11,6,5
adswn2xpomwsi7zh022787mne,2025-2026,11,7,3
9s90f4r3095h8mefzmpuut51x,2025-2026,0,1,1
9s90f4r3095h8mefzmpuut51x,2025-2026,0,2,3
9s90f4r3095h8mefzmpuut51x,2025-2026,0,3,41
9s90f4r3095h8mefzmpuut51x,2025-2026,0,4,36
9s90f4r3095h8mefzmpuut51x,2025-2026,0,5,7
9s90f4r3095h8mefzmpuut51x,2025-2026,1,1,1
9s90f4r3095h8mefzmpuut51x,2025-2026,1,2,7
9s90f4r3095h8mefzmpuut51x,2025-2026,1,3,29
9s90f4r3095h8mefzmpuut51x,2025-2026,1,4,23
9s90f4r3095h8mefzmpuut51x,2025-2026,1,5,11
9s90f4r3095h8mefzmpuut51x,2025-2026,1,6,2
9s90f4r3095h8mefzmpuut51x,2025-2026,2,2,2
9s90f4r3095h8mefzmpuut51x,2025-2026,2,3,13
9s90f4r3095h8mefzmpuut51x,2025-2026,2,4,13
9s90f4r3095h8mefzmpuut51x,2025-2026,2,5,2
9s90f4r3095h8mefzmpuut51x,2025-2026,2,7,1
9s90f4r3095h8mefzmpuut51x,2025-2026,3,3,1
9s90f4r3095h8mefzmpuut51x,2025-2026,3,4,2
9s90f4r3095h8mefzmpuut51x,2025-2026,3,5,1
9s90f4r3095h8mefzmpuut51x,2025-2026,3,6,2
ausceoo438aoxbb6gl8tpes16,2025-2026,0,1,1
ausceoo438aoxbb6gl8tpes16,2025-2026,0,2,5
ausceoo438aoxbb6gl8tpes16,2025-2026,0,5,1
ausceoo438aoxbb6gl8tpes16,2025-2026,1,1,8
ausceoo438aoxbb6gl8tpes16,2025-2026,1,2,1
ausceoo438aoxbb6gl8tpes16,2025-2026,1,3,5
ausceoo438aoxbb6gl8tpes16,2025-2026,1,4,2
ausceoo438aoxbb6gl8tpes16,2025-2026,1,5,4
ausceoo438aoxbb6gl8tpes16,2025-2026,1,6,2
ausceoo438aoxbb6gl8tpes16,2025-2026,1,7,2
ausceoo438aoxbb6gl8tpes16,2025-2026,2,0,4
ausceoo438aoxbb6gl8tpes16,2025-2026,2,1,8
ausceoo438aoxbb6gl8tpes16,2025-2026,2,2,6
ausceoo438aoxbb6gl8tpes16,2025-2026,2,3,1
ausceoo438aoxbb6gl8tpes16,2025-2026,2,5,4
ausceoo438aoxbb6gl8tpes16,2025-2026,2,6,2
ausceoo438aoxbb6gl8tpes16,2025-2026,2,7,10
ausceoo438aoxbb6gl8tpes16,2025-2026,3,0,3
ausceoo438aoxbb6gl8tpes16,2025-2026,3,1,6
ausceoo438aoxbb6gl8tpes16,2025-2026,3,2,1
ausceoo438aoxbb6gl8tpes16,2025-2026,3,5,1
ausceoo438aoxbb6gl8tpes16,2025-2026,3,6,3
ausceoo438aoxbb6gl8tpes16,2025-2026,3,7,4
ausceoo438aoxbb6gl8tpes16,2025-2026,4,0,8
ausceoo438aoxbb6gl8tpes16,2025-2026,4,1,5
ausceoo438aoxbb6gl8tpes16,2025-2026,4,2,7
ausceoo438aoxbb6gl8tpes16,2025-2026,4,3,3
ausceoo438aoxbb6gl8tpes16,2025-2026,4,4,3
ausceoo438aoxbb6gl8tpes16,2025-2026,4,6,1
ausceoo438aoxbb6gl8tpes16,2025-2026,4,7,8
ausceoo438aoxbb6gl8tpes16,2025-2026,5,0,5
ausceoo438aoxbb6gl8tpes16,2025-2026,5,1,6
ausceoo438aoxbb6gl8tpes16,2025-2026,5,2,12
ausceoo438aoxbb6gl8tpes16,2025-2026,5,4,1
ausceoo438aoxbb6gl8tpes16,2025-2026,5,5,1
ausceoo438aoxbb6gl8tpes16,2025-2026,5,7,5
ausceoo438aoxbb6gl8tpes16,2025-2026,6,0,2
ausceoo438aoxbb6gl8tpes16,2025-2026,6,2,2
ausceoo438aoxbb6gl8tpes16,2025-2026,6,6,1
ausceoo438aoxbb6gl8tpes16,2025-2026,6,7,3
ausceoo438aoxbb6gl8tpes16,2025-2026,7,0,6
ausceoo438aoxbb6gl8tpes16,2025-2026,7,1,3
ausceoo438aoxbb6gl8tpes16,2025-2026,7,2,5
ausceoo438aoxbb6gl8tpes16,2025-2026,7,3,1
ausceoo438aoxbb6gl8tpes16,2025-2026,7,5,2
ausceoo438aoxbb6gl8tpes16,2025-2026,7,6,3
ausceoo438aoxbb6gl8tpes16,2025-2026,7,7,5
ausceoo438aoxbb6gl8tpes16,2025-2026,8,0,3
ausceoo438aoxbb6gl8tpes16,2025-2026,8,1,3
ausceoo438aoxbb6gl8tpes16,2025-2026,8,2,1
ausceoo438aoxbb6gl8tpes16,2025-2026,8,6,1
ausceoo438aoxbb6gl8tpes16,2025-2026,8,7,7
ausceoo438aoxbb6gl8tpes16,2025-2026,9,0,2
ausceoo438aoxbb6gl8tpes16,2025-2026,9,1,2
ausceoo438aoxbb6gl8tpes16,2025-2026,9,3,1
ausceoo438aoxbb6gl8tpes16,2025-2026,9,4,2
ausceoo438aoxbb6gl8tpes16,2025-2026,9,6,2
ausceoo438aoxbb6gl8tpes16,2025-2026,9,7,6
ausceoo438aoxbb6gl8tpes16,2025-2026,10,0,1
ausceoo438aoxbb6gl8tpes16,2025-2026,10,1,3
ausceoo438aoxbb6gl8tpes16,2025-2026,10,5,2
ausceoo438aoxbb6gl8tpes16,2025-2026,10,6,4
ausceoo438aoxbb6gl8tpes16,2025-2026,10,7,6
ausceoo438aoxbb6gl8tpes16,2025-2026,11,0,1
ausceoo438aoxbb6gl8tpes16,2025-2026,11,1,1
ausceoo438aoxbb6gl8tpes16,2025-2026,11,2,1
ausceoo438aoxbb6gl8tpes16,2025-2026,11,3,2
ausceoo438aoxbb6gl8tpes16,2025-2026,11,5,1
ausceoo438aoxbb6gl8tpes16,2025-2026,11,6,2
ausceoo438aoxbb6gl8tpes16,2025-2026,11,7,2
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,0,5,1
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,0,7,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,1,0,1
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,1,3,1
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,1,5,5
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,1,7,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,0,1
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,1,2
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,2,7
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,3,1
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,5,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,6,5
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,2,7,2
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,0,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,1,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,2,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,3,2
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,4,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,5,10
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,6,11
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,3,7,9
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,0,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,1,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,2,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,3,5
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,4,11
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,5,12
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,6,16
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,4,7,28
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,0,7
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,1,7
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,2,5
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,3,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,4,9
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,5,11
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,6,12
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,5,7,8
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,0,2
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,1,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,2,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,3,7
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,4,5
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,5,12
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,6,8
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,6,7,11
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,0,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,1,13
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,2,9
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,3,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,4,8
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,5,18
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,6,10
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,7,7,26
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,0,5
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,1,13
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,2,9
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,3,12
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,4,10
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,5,17
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,6,20
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,8,7,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,0,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,1,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,2,9
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,3,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,4,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,5,7
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,6,11
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,9,7,19
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,0,6
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,1,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,2,1
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,3,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,4,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,5,10
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,6,18
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,10,7,14
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,11,0,14
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,11,1,3
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,11,2,2
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,11,5,7
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,11,6,4
9fcg5wz6no3f9mn7ch45g06hh,2025-2026,11,7,18
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,0,3,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,0,4,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,0,5,4
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,0,6,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,1,2,2
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,1,4,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,1,5,4
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,2,2,2
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,2,3,2
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,2,4,6
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,2,5,7
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,2,6,2
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,2,7,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,3,3,2
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,3,4,5
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,3,5,9
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,3,6,4
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,3,7,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,4,3,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,4,4,5
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,4,5,6
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,4,6,3
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,5,3,3
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,5,4,5
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,5,5,3
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,5,6,3
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,6,3,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,6,4,4
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,6,5,4
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,6,6,3
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,6,7,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,7,4,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,7,5,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,7,6,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,7,7,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,8,5,1
1673rt3fc2awp1gc3hh8f9p1w,2025-2026,10,4,1
7midzsc4xu11dxhw22s9b5e6s,2025-2026,0,2,1
7midzsc4xu11dxhw22s9b5e6s,2025-2026,0,3,1
7midzsc4xu11dxhw22s9b5e6s,2025-2026,0,4,4
7midzsc4xu11dxhw22s9b5e6s,2025-2026,0,5,3
7midzsc4xu11dxhw22s9b5e6s,2025-2026,0,7,4
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,1,1
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,2,3
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,3,9
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,4,10
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,5,5
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,6,4
7midzsc4xu11dxhw22s9b5e6s,2025-2026,1,7,5
7midzsc4xu11dxhw22s9b5e6s,2025-2026,2,2,4
7midzsc4xu11dxhw22s9b5e6s,2025-2026,2,3,1
7midzsc4xu11dxhw22s9b5e6s,2025-2026,2,4,10
7midzsc4xu11dxhw22s9b5e6s,2025-2026,2,5,12
7midzsc4xu11dxhw22s9b5e6s,2025-2026,2,6,5
7midzsc4xu11dxhw22s9b5e6s,2025-2026,2,7,5
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,0,3
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,1,2
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,2,9
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,3,16
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,4,17
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,5,34
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,6,12
7midzsc4xu11dxhw22s9b5e6s,2025-2026,3,7,5
7midzsc4xu11dxhw22s9b5e6s,2025-2026,4,0,3
7midzsc4xu11dxhw22s9b5e6s,2025-2026,4,1,9
