root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Touches,Fifty Fifty,Attempts from Set Pieces,Substitute Off,Starts,Total Fouls Conceded,Goals Conceded,Shots On Target ( inc goals ),Forward Passes,PutThrough/Blocked Distribution,Straight Red Cards,Unsuccessful Passes Opposition Half,Aerial Duels won,Key Passes (Attempt Assists),Goals Conceded Outside Box,Successful Fifty Fifty,Clean Sheets,Successful Short Passes,Successful Passes Own Half,Duels won,Successful Launches,Shots Off Target (inc woodwork),Successful Passes Opposition Half,Ground Duels won,Total Losses Of Possession,Successful Dribbles,Unsuccessful Long Passes,Duels lost,Yellow Cards,Goals Conceded Inside Box,Goal Assists,Tackles Won,Time Played,Penalties Conceded,Total Touches In Opposition Box,Duels,Interceptions,Offsides,Blocked Shots,Unsuccessful Launches,Successful Open Play Passes,Rightside Passes,Throw Ins to Own Player,Recoveries,Unsuccessful Short Passes,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Corners Won,Total Shots,Open Play Passes,Successful Long Passes,Backward Passes,Tackles Lost,Total Clearances,Total Red Cards,Blocks,Aerial Duels,Penalty Goals Conceded,Aerial Duels lost,Handballs conceded,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Ground Duels lost,Games Played,Total Passes,Total Fouls Won,Times Tackled,Total Tackles,Foul Attempted Tackle,Index,Leftside Passes,Winning Goal,Successful Lay-offs,Substitute On,Unsuccessful lay-offs,Unsuccessful Dribbles,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Overruns,Throw Ins to Opposition Player,Foul Won Penalty,Successful Crosses & Corners,Successful Crosses open play,Right Foot Goals,Unsuccessful Corners into Box,Headed Goals,Goals,Assists (Intentional),Corners Taken (incl short corners),Left Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Red Cards - 2nd Yellow,Hit Woodwork,Penalty Goals,Penalties Taken,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Drops,Saves made - parried,Saves Made from Outside Box,Saves Made from Inside Box,GK Unsuccessful Distribution,Penalties Faced,GK Successful Distribution,Catches,Saves from Penalty,Goalkeeper Smother,Saves made - caught,Punches,Saves Made,Penalties Saved,Goal Kicks,Clearances Off the Line,Second Goal Assists,Own Goal Scored,Crosses not Claimed,Other Goals,Penalties Off Target,Last Man Tackle,Last Player Tackle
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,18mddnpa54ygoaefaj0c5obf9,M. Ristić,Defender,23,6.0,3.0,150.0,1.0,1.0,,1.0,2.0,3.0,1.0,27.0,5.0,,12.0,1.0,2.0,1.0,,,88.0,48.0,6.0,1.0,2.0,45.0,5.0,23.0,2.0,5.0,5.0,,2.0,1.0,2.0,112.0,,2.0,11.0,2.0,,1.0,,86.0,41.0,15.0,8.0,8.0,7.0,13.0,1.0,3.0,98.0,1.0,31.0,,1.0,,,2.0,,1.0,,9.0,89.0,4.0,7.0,102.0,1.0,2.0,2.0,1.0,10.0,3.0,0.0,,6.0,,2.0,4.0,5.0,,,1.0,,4.0,4.0,,,,1.0,1.0,,1.0,,0.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,bocgbpxctelmsucqoba2dujca,Morato,Defender,91,20.0,2.0,553.0,9.0,,,7.0,10.0,4.0,2.0,188.0,4.0,,27.0,19.0,,,5.0,5.0,421.0,304.0,32.0,6.0,1.0,136.0,13.0,52.0,1.0,19.0,23.0,2.0,4.0,,7.0,646.0,,3.0,55.0,7.0,,,10.0,433.0,167.0,1.0,52.0,28.0,9.0,47.0,,3.0,480.0,19.0,15.0,2.0,18.0,,3.0,29.0,,10.0,,26.0,440.0,13.0,9.0,487.0,3.0,1.0,9.0,6.0,10.0,117.0,1.0,,2.0,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,f4p22zbcs9l5dwhvqg6wstmcq,A. Schjelderup,Forward,21,,,4.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,3.0,,,1.0,,,,,1.0,,2.0,1.0,,,,,1.0,2.0,,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,10.0,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,3o4tq8qooplx2izq9rucgu7d,C. Tengstedt,Forward,19,1.0,,12.0,,,,,,1.0,1.0,,,,1.0,,,,,,5.0,2.0,,,,4.0,,3.0,,1.0,4.0,,1.0,,,22.0,,2.0,4.0,,,,1.0,4.0,1.0,,,1.0,4.0,2.0,,1.0,6.0,,2.0,,1.0,,,3.0,,3.0,,1.0,5.0,1.0,4.0,7.0,,1.0,,,10.0,4.0,0.0,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,bnq49q41m7oddp1vqoeq3fo16,Rafael Rodrigues,Defender,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,Defender,5,,,3.0,,,,,,,,1.0,,,,,,,,,3.0,3.0,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,3.0,2.0,,,,1.0,,,,3.0,,,,,,,1.0,,1.0,,,3.0,,1.0,3.0,,,,,10.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,er2t5qzxjzjgiz64l5qqk3mjt,Lucas Veríssimo,Defender,4,,,16.0,,,,,,,,7.0,,,2.0,1.0,,,,,13.0,12.0,1.0,,,2.0,,2.0,,1.0,,,,,,8.0,,,1.0,,,,,14.0,3.0,,1.0,1.0,2.0,2.0,,,16.0,1.0,,,,,,1.0,,,,,14.0,,2.0,16.0,,,,,10.0,6.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,7jtc6yk5xu4cm1an97wrgozbp,O. Vlachodimos,Goalkeeper,99,49.0,,930.0,1.0,,1.0,34.0,,20.0,,320.0,1.0,,82.0,8.0,1.0,2.0,1.0,20.0,424.0,484.0,18.0,23.0,,52.0,10.0,134.0,,122.0,1.0,2.0,18.0,,,3058.0,,,19.0,,,,45.0,344.0,168.0,,198.0,9.0,34.0,131.0,,,434.0,112.0,,,25.0,,,8.0,2.0,,,11.0,536.0,1.0,34.0,667.0,12.0,,,,10.0,179.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,19.0,34.0,22.0,2.0,295.0,18.0,,4.0,3.0,15.0,55.0,,173.0,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,5i8dbjuewybsfgyym63clfw0l,J. Weigl,Midfielder,28,,2.0,88.0,,,,,1.0,,,13.0,2.0,,2.0,1.0,1.0,,,,70.0,27.0,4.0,,1.0,51.0,3.0,3.0,,1.0,1.0,1.0,,,2.0,56.0,,1.0,5.0,,,,,78.0,19.0,,8.0,1.0,2.0,2.0,,1.0,80.0,8.0,10.0,,,,,1.0,,,,4.0,78.0,1.0,2.0,80.0,1.0,,2.0,,10.0,38.0,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,32eyq4xvy8s1ng11jnavvh32t,R. Yaremchuk,Forward,9,,,22.0,,,,,,,,3.0,1.0,,3.0,,2.0,,,,13.0,2.0,1.0,,2.0,11.0,1.0,5.0,,,1.0,,,,,48.0,,5.0,2.0,,,,,13.0,5.0,,,3.0,2.0,3.0,1.0,2.0,16.0,,8.0,,,,,1.0,,1.0,,1.0,13.0,,2.0,16.0,1.0,,,,10.0,,0.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,SL Benfica,SL_Benfica,5i6p36ywmaoj1i26fl54th5d6,João Victor,Defender,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,elgb3y6p91z049awc7u549785,Pizzi,Midfielder,22,6.0,4.0,418.0,10.0,,2.0,3.0,3.0,7.0,5.0,82.0,10.0,,46.0,3.0,11.0,1.0,4.0,1.0,265.0,106.0,26.0,,4.0,177.0,23.0,74.0,6.0,10.0,29.0,1.0,6.0,1.0,7.0,476.0,,24.0,55.0,2.0,,2.0,3.0,272.0,94.0,4.0,24.0,34.0,16.0,44.0,2.0,9.0,316.0,13.0,61.0,4.0,7.0,,,3.0,2.0,,,52.0,278.0,29.0,16.0,322.0,6.0,16.0,11.0,2.0,10.0,85.0,1.0,3.0,13.0,,7.0,,8.0,3.0,,,1.0,5.0,,2.0,8.0,,2.0,1.0,13.0,,2.0,2.0,0.0,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,8gkc9l566rjg7nifxwsq5vdud,Al Musrati,Midfielder,8,65.0,31.0,1933.0,62.0,,9.0,28.0,38.0,21.0,10.0,475.0,49.0,,192.0,38.0,20.0,1.0,40.0,10.0,1147.0,693.0,132.0,1.0,13.0,649.0,94.0,309.0,10.0,73.0,122.0,8.0,20.0,2.0,34.0,2317.0,,26.0,254.0,57.0,,4.0,12.0,1306.0,443.0,,206.0,177.0,28.0,250.0,2.0,23.0,1555.0,195.0,209.0,32.0,25.0,,13.0,66.0,1.0,28.0,1.0,188.0,1342.0,94.0,28.0,1592.0,18.0,23.0,66.0,30.0,10.0,465.0,2.0,4.0,,,5.0,7.0,7.0,12.0,,,,,,2.0,,1.0,3.0,1.0,,,2.0,0.0,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,43xutn1unln5o3gwx3cl4lo0l,S. Banza,Forward,23,6.0,7.0,577.0,32.0,,11.0,15.0,42.0,14.0,21.0,56.0,18.0,,87.0,63.0,13.0,1.0,13.0,1.0,181.0,56.0,144.0,,16.0,133.0,81.0,194.0,22.0,3.0,155.0,3.0,13.0,2.0,10.0,1449.0,,89.0,299.0,2.0,10.0,10.0,3.0,169.0,67.0,1.0,47.0,86.0,30.0,89.0,9.0,37.0,258.0,5.0,75.0,7.0,14.0,,,126.0,1.0,63.0,,173.0,186.0,92.0,30.0,275.0,42.0,42.0,17.0,18.0,10.0,77.0,3.0,19.0,15.0,1.0,17.0,4.0,4.0,3.0,,,1.0,3.0,3.0,4.0,,2.0,11.0,1.0,,5.0,11.0,6.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,3cgw9le7p3c1jiayb7m8frxpm,Dinis Pinto,Defender,76,,,7.0,,,,,,,,3.0,,,1.0,,1.0,,,,3.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,,7.0,,,1.0,,,,,3.0,,1.0,1.0,,1.0,1.0,,,4.0,,,,1.0,,,,,,,1.0,3.0,,1.0,4.0,1.0,,,,10.0,1.0,0.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,csvbc0k1f54418nn8pjhg8ull,C. Borja,Defender,26,27.0,6.0,549.0,22.0,,6.0,8.0,10.0,8.0,,106.0,18.0,,51.0,6.0,9.0,1.0,15.0,2.0,273.0,128.0,47.0,2.0,1.0,162.0,41.0,104.0,9.0,17.0,27.0,1.0,7.0,,14.0,677.0,,7.0,74.0,11.0,,,11.0,272.0,149.0,56.0,36.0,43.0,14.0,60.0,4.0,1.0,332.0,11.0,68.0,6.0,23.0,,4.0,17.0,1.0,11.0,,57.0,284.0,16.0,14.0,344.0,12.0,2.0,20.0,6.0,10.0,21.0,0.0,,6.0,,2.0,18.0,18.0,,,13.0,,6.0,6.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,cnriqwh17pqgz7p2gt74uar6c,Vítinha,Forward,99,4.0,15.0,536.0,27.0,,6.0,12.0,27.0,9.0,21.0,42.0,21.0,,66.0,21.0,14.0,1.0,13.0,2.0,139.0,32.0,97.0,,18.0,118.0,76.0,183.0,20.0,10.0,110.0,2.0,8.0,2.0,9.0,1098.0,,80.0,207.0,4.0,19.0,9.0,3.0,131.0,64.0,6.0,40.0,48.0,17.0,58.0,14.0,39.0,189.0,8.0,62.0,13.0,16.0,,2.0,49.0,,28.0,1.0,158.0,147.0,82.0,17.0,205.0,34.0,49.0,22.0,13.0,10.0,37.0,4.0,4.0,5.0,5.0,22.0,12.0,12.0,,,,,3.0,3.0,6.0,,,7.0,1.0,,1.0,5.0,3.0,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,60jyy87x7db7wjur76irnisyc,Pedro Santos,Midfielder,89,1.0,,11.0,,,,,1.0,,,2.0,,,4.0,1.0,1.0,,,,5.0,2.0,1.0,,,4.0,,5.0,,1.0,1.0,1.0,,,,6.0,,,2.0,,,,1.0,6.0,2.0,,2.0,1.0,3.0,2.0,1.0,,8.0,1.0,4.0,,,,,1.0,,,,1.0,6.0,1.0,3.0,8.0,,,,,10.0,,0.0,,3.0,,,1.0,3.0,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,c8s3kzk7jpdpp5ctzqkzh9vit,Nuno Sequeira,Defender,6,84.0,20.0,1896.0,41.0,1.0,10.0,24.0,38.0,20.0,4.0,439.0,72.0,,273.0,34.0,34.0,1.0,23.0,10.0,882.0,386.0,129.0,7.0,6.0,596.0,95.0,455.0,16.0,73.0,115.0,4.0,19.0,2.0,28.0,2069.0,,14.0,244.0,35.0,2.0,1.0,19.0,920.0,536.0,206.0,140.0,178.0,27.0,251.0,22.0,10.0,1166.0,72.0,193.0,20.0,32.0,,3.0,57.0,3.0,23.0,2.0,187.0,954.0,92.0,27.0,1205.0,31.0,20.0,48.0,21.0,10.0,37.0,1.0,,3.0,,9.0,89.0,106.0,,,38.0,,28.0,24.0,1.0,5.0,,1.0,2.0,8.0,,1.0,0.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,23d0t7gqlra3jkskn18bh752i,Álvaro Djaló,Forward,14,12.0,11.0,407.0,18.0,,1.0,2.0,26.0,6.0,9.0,54.0,22.0,,60.0,17.0,11.0,,8.0,1.0,112.0,39.0,61.0,2.0,11.0,86.0,44.0,155.0,18.0,5.0,112.0,5.0,6.0,4.0,7.0,616.0,,52.0,173.0,5.0,2.0,7.0,3.0,119.0,58.0,5.0,47.0,52.0,24.0,57.0,9.0,20.0,176.0,7.0,33.0,8.0,8.0,1.0,,41.0,,24.0,2.0,132.0,119.0,88.0,24.0,176.0,11.0,43.0,15.0,7.0,10.0,31.0,1.0,1.0,22.0,2.0,27.0,13.0,15.0,3.0,,1.0,,6.0,6.0,1.0,2.0,,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,66zy2v7xgwwyciv8fagok4nx0,Diogo Fonseca,Defender,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,bsql6q3cmgcqgalgwfdx6lhjo,Roger Fernandes,Forward,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,1l93qv71yu7ohs9ida8cx2zqi,Bruno Rodrigues,Defender,86,4.0,,69.0,5.0,,,1.0,,2.0,,17.0,1.0,,3.0,2.0,,,1.0,,46.0,40.0,3.0,,,8.0,1.0,9.0,,1.0,3.0,,2.0,,1.0,90.0,,1.0,6.0,1.0,,1.0,,46.0,20.0,,4.0,6.0,1.0,7.0,1.0,,53.0,2.0,7.0,,3.0,,1.0,4.0,,2.0,,2.0,48.0,1.0,1.0,55.0,,,1.0,,10.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,5p4q1zolt4e4h07jzknksyzv8,J. Gorby,Midfielder,29,3.0,3.0,110.0,3.0,,,,2.0,3.0,,18.0,6.0,,9.0,,,,2.0,,69.0,40.0,6.0,,1.0,37.0,6.0,15.0,1.0,4.0,11.0,1.0,3.0,,2.0,107.0,,1.0,17.0,2.0,,1.0,1.0,75.0,30.0,,11.0,7.0,7.0,11.0,1.0,1.0,86.0,8.0,10.0,1.0,1.0,,,3.0,1.0,3.0,,14.0,77.0,8.0,7.0,88.0,2.0,1.0,3.0,1.0,10.0,30.0,0.0,,7.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,1wtikted5kmtz3bpu17enlvc9,Víctor Gómez,Defender,2,50.0,16.0,1552.0,32.0,,3.0,23.0,23.0,23.0,1.0,303.0,40.0,,229.0,14.0,22.0,2.0,15.0,10.0,766.0,373.0,71.0,3.0,2.0,484.0,57.0,331.0,8.0,53.0,72.0,1.0,21.0,4.0,16.0,2065.0,1.0,28.0,143.0,16.0,2.0,1.0,21.0,812.0,26.0,188.0,111.0,131.0,26.0,184.0,11.0,3.0,993.0,66.0,258.0,16.0,30.0,,5.0,33.0,4.0,19.0,,110.0,832.0,53.0,26.0,1016.0,17.0,11.0,32.0,14.0,10.0,429.0,0.0,,3.0,,6.0,92.0,95.0,3.0,,20.0,,25.0,24.0,,2.0,,,4.0,4.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,6zc6cs596hufgbhu6jv3g2o2y,L. Horníček,Goalkeeper,91,,,5.0,,,,,,,,3.0,,,1.0,,,,,,2.0,3.0,,,,,,1.0,,1.0,,,,,,17.0,,,,,,,,1.0,,,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,3.0,,1.0,4.0,,,,,10.0,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,2irms3moqosywa14re7n2awh5,D. Lainez,Forward,18,1.0,,130.0,9.0,1.0,1.0,1.0,3.0,1.0,3.0,15.0,1.0,,12.0,1.0,2.0,,4.0,,66.0,20.0,14.0,,3.0,56.0,13.0,27.0,3.0,,12.0,3.0,1.0,2.0,2.0,153.0,,10.0,26.0,1.0,,2.0,,75.0,17.0,2.0,12.0,7.0,6.0,7.0,2.0,6.0,82.0,10.0,20.0,1.0,,,,1.0,,,,25.0,76.0,12.0,6.0,83.0,7.0,8.0,3.0,1.0,10.0,31.0,0.0,1.0,5.0,,5.0,4.0,6.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,5nlzolv5bg03eiopba58rs251,Matheus,Goalkeeper,1,66.0,,1400.0,2.0,,,32.0,1.0,28.0,,566.0,1.0,1.0,211.0,13.0,,2.0,1.0,16.0,562.0,666.0,33.0,27.0,,123.0,20.0,287.0,5.0,269.0,4.0,4.0,26.0,,,2874.0,,,37.0,1.0,,,69.0,546.0,213.0,1.0,298.0,8.0,32.0,277.0,,,666.0,227.0,,2.0,27.0,1.0,,13.0,4.0,,,24.0,789.0,4.0,32.0,1066.0,13.0,1.0,2.0,1.0,10.0,287.0,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,32.0,49.0,68.0,5.0,318.0,31.0,,9.0,1.0,8.0,81.0,,232.0,,,,1.0,,,1.0,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,33qmom9yrc1ft1cte9qju1djp,André Horta,Midfielder,10,31.0,17.0,1944.0,36.0,,26.0,27.0,23.0,18.0,13.0,442.0,25.0,,215.0,,33.0,2.0,16.0,1.0,1292.0,568.0,71.0,4.0,12.0,860.0,71.0,305.0,20.0,61.0,90.0,4.0,16.0,4.0,23.0,2102.0,,29.0,161.0,13.0,,15.0,17.0,1315.0,586.0,19.0,155.0,104.0,32.0,165.0,10.0,25.0,1472.0,109.0,219.0,14.0,8.0,,7.0,5.0,2.0,5.0,2.0,156.0,1401.0,85.0,32.0,1566.0,14.0,32.0,37.0,13.0,10.0,319.0,0.0,5.0,5.0,1.0,13.0,32.0,81.0,4.0,,1.0,,27.0,9.0,1.0,37.0,,1.0,3.0,84.0,,1.0,0.0,1.0,,1.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,2apqk2zobhs8ypnaw0bzkch9m,Rodrigo Gomes,Forward,7,5.0,3.0,165.0,12.0,,1.0,1.0,3.0,7.0,2.0,13.0,9.0,,20.0,3.0,1.0,1.0,7.0,,60.0,18.0,23.0,,2.0,44.0,20.0,54.0,3.0,1.0,27.0,2.0,6.0,,9.0,325.0,,13.0,50.0,3.0,2.0,2.0,1.0,60.0,22.0,2.0,13.0,18.0,15.0,19.0,6.0,4.0,79.0,1.0,28.0,1.0,3.0,,,7.0,2.0,4.0,,43.0,61.0,23.0,15.0,80.0,7.0,14.0,10.0,1.0,10.0,17.0,0.0,1.0,14.0,2.0,10.0,6.0,6.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,dstxo7i9rklcwq64pik7jdgyc,J. Mendes,Defender,17,2.0,3.0,141.0,2.0,,1.0,2.0,4.0,2.0,1.0,22.0,3.0,,6.0,1.0,1.0,1.0,1.0,1.0,93.0,37.0,6.0,,,58.0,5.0,14.0,2.0,1.0,11.0,1.0,1.0,,,187.0,,4.0,17.0,6.0,,,,95.0,33.0,8.0,10.0,5.0,4.0,6.0,,1.0,101.0,2.0,36.0,1.0,4.0,,,5.0,1.0,4.0,,12.0,95.0,7.0,4.0,101.0,2.0,2.0,1.0,1.0,10.0,10.0,0.0,,2.0,,1.0,2.0,2.0,,,2.0,,,,1.0,,,1.0,,,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,2psarhoauswcdof4nb22sw7ah,S. Niakaté,Defender,4,69.0,13.0,1735.0,35.0,,3.0,25.0,31.0,20.0,4.0,572.0,21.0,1.0,149.0,53.0,6.0,1.0,24.0,10.0,1157.0,866.0,109.0,3.0,4.0,334.0,56.0,240.0,13.0,100.0,79.0,4.0,19.0,,10.0,2133.0,1.0,15.0,188.0,49.0,1.0,2.0,28.0,1173.0,434.0,22.0,147.0,115.0,26.0,215.0,,8.0,1385.0,42.0,90.0,12.0,87.0,2.0,11.0,79.0,2.0,26.0,,109.0,1199.0,53.0,26.0,1414.0,21.0,10.0,22.0,14.0,10.0,318.0,0.0,,1.0,,3.0,3.0,3.0,,,4.0,,1.0,1.0,,,3.0,3.0,,,,3.0,3.0,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,2.0,,,,,,,
testeo_ligas_europa,Portugal_Primeira_Liga,2022-2023,Sporting Braga,Sporting_Braga,5kcytruttikppbpkeg9rhd4gl,Iuri Medeiros,Forward,45,21.0,20.0,1265.0,36.0,6.0,28.0,29.0,16.0,17.0,35.0,213.0,48.0,,194.0,5.0,52.0,1.0,18.0,,618.0,220.0,93.0,,25.0,500.0,88.0,307.0,39.0,25.0,102.0,5.0,16.0,6.0,11.0,2082.0,,101.0,195.0,6.0,5.0,22.0,3.0,670.0,105.0,3.0,95.0,128.0,30.0,153.0,22.0,60.0,821.0,74.0,168.0,13.0,4.0,,1.0,16.0,2.0,11.0,,179.0,692.0,91.0,30.0,845.0,25.0,55.0,24.0,13.0,10.0,359.0,2.0,11.0,1.0,,31.0,26.0,62.0,17.0,,,1.0,28.0,10.0,2.0,29.0,,10.0,6.0,56.0,8.0,8.0,3.0,7.0,,1.0,2.0,2.0,1.0,16.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,
