root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Fifty Fifty,Shots Off Target (inc woodwork),GK Successful Distribution,Goals Conceded Inside Box,Attempts from Set Pieces,Corners Taken (incl short corners),Goals,Ground Duels,Total Tackles,Unsuccessful Corners into Box,Aerial Duels,Goals from Inside Box,Backward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Successful Fifty Fifty,Successful Open Play Passes,Ground Duels lost,Index,Throw Ins to Opposition Player,Total Losses Of Possession,Key Passes (Attempt Assists),Duels won,Aerial Duels won,Tackles Lost,Total Fouls Won,Touches,Rightside Passes,Tackles Won,Starts,Leftside Passes,Open Play Passes,Recoveries,Time Played,Total Shots,Total Clearances,Successful Passes Opposition Half,Successful Corners into Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels lost,Goals Conceded Outside Box,Goal Assists,Duels lost,Unsuccessful Short Passes,Unsuccessful Crosses & Corners,Successful Crosses open play,Total Touches In Opposition Box,Unsuccessful Dribbles,Blocked Shots,Successful Long Passes,Shots On Target ( inc goals ),Substitute Off,Throw Ins to Own Player,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Clean Sheets,Unsuccessful Long Passes,Foul Attempted Tackle,Goals Conceded,Appearances,Successful Launches,Unsuccessful Passes Own Half,Forward Passes,Successful Short Passes,Ground Duels won,Successful Passes Own Half,Successful Lay-offs,Games Played,Corners Won,Unsuccessful Passes Opposition Half,Blocks,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Dribbles,PutThrough/Blocked Distribution,Left Foot Goals,Offsides,Through balls,Times Tackled,Total Passes,Total Fouls Conceded,Yellow Cards,Successful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Unsuccessful lay-offs,Right Foot Goals,Handballs conceded,Substitute On,Hit Woodwork,Headed Goals,Second Goal Assists,Penalty Goals Conceded,Goals from Outside Box,Penalties Taken,Penalty Goals,Penalties Off Target,Foul Won Penalty,Other Goals,Clearances Off the Line,Catches,Saves made - caught,Saves Made,GK Unsuccessful Distribution,Saves Made from Outside Box,Punches,Saves made - parried,Drops,Saves Made from Inside Box,Saves from Penalty,Penalties Faced,Penalties Saved,Total Red Cards,Penalties Conceded,Straight Red Cards,Last Man Tackle,Own Goal Scored,Goalkeeper Smother,Red Cards - 2nd Yellow,Set Pieces Goals,Crosses not Claimed,Carries,Final Third Touches,Goals Openplay,Overruns,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Goal Kicks,Last Player Tackle,Total Big Chances Saved
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,Midfielder,26,2.0,,,,,,,,,,2.0,,3.0,1.0,2.0,,8.0,,47.0,,2.0,,1.0,1.0,,,12.0,4.0,,,1.0,9.0,1.0,15.0,,,6.0,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,1.0,8.0,,2.0,,1.0,,1.0,,,8.0,,,,,,,9.0,,,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,Midfielder,6,78.0,6.0,,15.0,,1.0,12.0,147.0,35.0,,66.0,12.0,230.0,179.0,213.0,35.0,1008.0,79.0,64.0,,232.0,28.0,96.0,28.0,18.0,15.0,1507.0,289.0,17.0,27.0,338.0,1187.0,135.0,2209.0,35.0,17.0,700.0,,3.0,10.0,38.0,2.0,3.0,117.0,163.0,10.0,7.0,96.0,8.0,9.0,39.0,29.0,11.0,9.0,7.0,27.0,6.0,16.0,16.0,17.0,29.0,5.0,39.0,348.0,987.0,68.0,333.0,17.0,29.0,8.0,150.0,4.0,18.0,1026.0,18.0,52.0,2.0,4.0,6.0,19.0,1205.0,35.0,2.0,7.0,8.0,4.0,4.0,,6.0,3.0,2.0,1.0,4.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,6anvl82jyio52wo87cbxdp4np,S. Klaiber,Defender,5,36.0,7.0,,9.0,,,1.0,77.0,29.0,,23.0,1.0,138.0,77.0,100.0,17.0,589.0,29.0,95.0,5.0,129.0,17.0,59.0,11.0,7.0,10.0,952.0,84.0,22.0,8.0,233.0,666.0,81.0,934.0,13.0,13.0,376.0,,2.0,19.0,12.0,1.0,3.0,41.0,60.0,19.0,7.0,35.0,6.0,3.0,17.0,6.0,2.0,79.0,7.0,9.0,3.0,17.0,4.0,10.0,17.0,2.0,20.0,218.0,579.0,48.0,227.0,2.0,17.0,10.0,76.0,2.0,27.0,596.0,9.0,24.0,,,,12.0,673.0,12.0,1.0,7.0,0.0,1.0,0.0,,1.0,1.0,9.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,c5h1yhzg9ouq6ru7oi24cfe21,D. Kotarski,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,Midfielder,20,43.0,4.0,,6.0,,,4.0,148.0,20.0,,15.0,3.0,107.0,52.0,163.0,23.0,494.0,80.0,48.0,,128.0,7.0,73.0,5.0,7.0,19.0,754.0,150.0,13.0,8.0,193.0,546.0,95.0,800.0,9.0,1.0,338.0,,1.0,4.0,10.0,,3.0,90.0,48.0,4.0,2.0,32.0,13.0,11.0,23.0,5.0,5.0,1.0,,3.0,1.0,4.0,10.0,6.0,17.0,,10.0,107.0,482.0,68.0,169.0,6.0,17.0,6.0,46.0,,6.0,505.0,29.0,15.0,4.0,2.0,,44.0,557.0,16.0,3.0,2.0,3.0,1.0,0.0,,,1.0,9.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,Forward,19,31.0,11.0,,11.0,7.0,39.0,5.0,69.0,6.0,18.0,27.0,5.0,93.0,74.0,96.0,18.0,315.0,46.0,87.0,1.0,175.0,24.0,31.0,8.0,4.0,9.0,606.0,102.0,2.0,12.0,105.0,388.0,52.0,958.0,29.0,1.0,276.0,9.0,3.0,14.0,19.0,,5.0,65.0,65.0,35.0,2.0,59.0,5.0,7.0,17.0,18.0,8.0,1.0,4.0,2.0,1.0,9.0,7.0,11.0,22.0,,13.0,110.0,319.0,23.0,72.0,12.0,22.0,14.0,96.0,,4.0,336.0,8.0,9.0,,6.0,1.0,29.0,410.0,16.0,,12.0,3.0,2.0,1.0,,4.0,3.0,10.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,7ew7g18qo649t8ld44omgib55,N. Lang,Forward,27,,,,,,1.0,,1.0,,,,,2.0,1.0,1.0,,4.0,1.0,92.0,,4.0,2.0,,,,,9.0,4.0,,,,5.0,,7.0,,,5.0,,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,5.0,,,,1.0,,2.0,,,5.0,,1.0,,,,1.0,6.0,,,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,Midfielder,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,b17tkj4ea4jld8yupekcolall,Lisandro Martínez,Midfielder,21,46.0,19.0,8.0,11.0,,,3.0,114.0,30.0,,74.0,2.0,131.0,185.0,188.0,26.0,1384.0,49.0,58.0,1.0,241.0,9.0,107.0,42.0,14.0,11.0,1927.0,564.0,16.0,17.0,311.0,1567.0,172.0,1749.0,26.0,49.0,631.0,,,16.0,32.0,2.0,1.0,81.0,126.0,16.0,,42.0,8.0,4.0,83.0,7.0,,31.0,19.0,19.0,9.0,59.0,10.0,13.0,26.0,8.0,56.0,596.0,1334.0,65.0,786.0,1.0,26.0,4.0,145.0,10.0,28.0,1417.0,24.0,29.0,2.0,1.0,1.0,20.0,1602.0,22.0,4.0,,1.0,2.0,0.0,,,2.0,9.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,7vhnftizqlyu31st2vsmgh6tx,N. Mazraoui,Defender,12,48.0,1.0,,8.0,,,,119.0,34.0,,25.0,,132.0,128.0,144.0,32.0,610.0,40.0,56.0,11.0,212.0,11.0,93.0,14.0,12.0,16.0,1127.0,77.0,22.0,16.0,246.0,737.0,83.0,1214.0,5.0,19.0,437.0,,1.0,31.0,11.0,,1.0,51.0,99.0,31.0,8.0,35.0,12.0,7.0,42.0,4.0,14.0,103.0,10.0,10.0,1.0,29.0,7.0,8.0,19.0,6.0,31.0,293.0,578.0,79.0,191.0,3.0,19.0,10.0,128.0,4.0,29.0,620.0,29.0,34.0,,,,21.0,748.0,11.0,,8.0,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,7pi4j76iy3cfh0bfkxf9x8ell,David Neres,Forward,7,43.0,6.0,,7.0,,10.0,3.0,132.0,20.0,1.0,8.0,2.0,163.0,100.0,140.0,14.0,468.0,75.0,100.0,4.0,221.0,15.0,61.0,4.0,8.0,7.0,864.0,28.0,12.0,10.0,263.0,568.0,46.0,1162.0,17.0,1.0,414.0,3.0,5.0,23.0,4.0,1.0,6.0,79.0,98.0,24.0,5.0,96.0,19.0,7.0,9.0,11.0,7.0,14.0,,8.0,2.0,2.0,4.0,8.0,25.0,,12.0,127.0,472.0,57.0,75.0,11.0,25.0,17.0,112.0,3.0,10.0,481.0,30.0,28.0,3.0,5.0,1.0,51.0,581.0,7.0,2.0,8.0,1.0,2.0,1.0,,,,15.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,8kttsnok9bbh7kpy3zz3j2xg5,A. Onana,Goalkeeper,24,,,176.0,14.0,,,,1.0,,,4.0,,,135.0,5.0,,424.0,,72.0,,136.0,,4.0,3.0,,,848.0,117.0,,20.0,158.0,525.0,195.0,1800.0,,7.0,68.0,,,,1.0,1.0,,1.0,6.0,,,,,,143.0,,,,64.0,2.0,9.0,129.0,,15.0,20.0,23.0,37.0,396.0,393.0,1.0,468.0,,20.0,,98.0,,,536.0,1.0,2.0,,,,,671.0,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,8.0,1.0,60.0,19.0,27.0,2.0,21.0,1.0,33.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,e96ak6mn0ol3h3179p70x7npx,Q. Promes,Forward,11,29.0,14.0,,7.0,1.0,22.0,6.0,77.0,13.0,5.0,12.0,6.0,156.0,61.0,89.0,10.0,467.0,42.0,63.0,,145.0,24.0,37.0,2.0,6.0,5.0,771.0,166.0,7.0,10.0,112.0,528.0,45.0,1018.0,35.0,1.0,400.0,6.0,,17.0,10.0,1.0,,52.0,57.0,22.0,,88.0,13.0,13.0,9.0,21.0,8.0,7.0,1.0,9.0,1.0,4.0,2.0,8.0,19.0,,9.0,116.0,480.0,35.0,95.0,7.0,19.0,19.0,74.0,1.0,4.0,489.0,17.0,18.0,,8.0,,34.0,550.0,3.0,,6.0,4.0,2.0,0.0,,6.0,,9.0,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,Goalkeeper,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,Defender,15,33.0,1.0,,3.0,,,3.0,85.0,35.0,,12.0,3.0,104.0,69.0,97.0,24.0,398.0,36.0,100.0,4.0,110.0,9.0,51.0,2.0,12.0,8.0,730.0,103.0,23.0,12.0,129.0,467.0,61.0,895.0,6.0,14.0,211.0,,1.0,4.0,10.0,1.0,2.0,46.0,56.0,4.0,1.0,32.0,8.0,1.0,14.0,5.0,11.0,74.0,3.0,12.0,1.0,13.0,10.0,4.0,18.0,2.0,17.0,137.0,390.0,49.0,194.0,1.0,18.0,4.0,56.0,1.0,29.0,404.0,6.0,23.0,,,,12.0,473.0,11.0,,1.0,3.0,0.0,1.0,,2.0,,6.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,Goalkeeper,16,,,10.0,1.0,,,,1.0,1.0,,,,,12.0,1.0,,25.0,,24.0,,12.0,,1.0,,,,50.0,10.0,1.0,2.0,4.0,35.0,15.0,180.0,,,2.0,,,,,,,,1.0,,,,,,6.0,,,,9.0,,1.0,11.0,,1.0,2.0,1.0,2.0,26.0,22.0,1.0,26.0,,2.0,,10.0,,,28.0,,,,,,,40.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,2j09251upkf2aid3lfyyos0dl,P. Schuurs,Defender,3,44.0,8.0,,14.0,,,1.0,94.0,33.0,,67.0,,122.0,133.0,161.0,22.0,1457.0,45.0,64.0,,155.0,6.0,80.0,31.0,13.0,11.0,1845.0,288.0,20.0,20.0,680.0,1587.0,144.0,1887.0,11.0,45.0,644.0,,,1.0,36.0,1.0,,81.0,83.0,1.0,2.0,16.0,1.0,3.0,89.0,3.0,3.0,10.0,19.0,4.0,8.0,50.0,11.0,15.0,27.0,7.0,44.0,537.0,1405.0,49.0,852.0,,27.0,3.0,90.0,6.0,31.0,1494.0,5.0,8.0,,,1.0,10.0,1627.0,22.0,2.0,2.0,1.0,0.0,1.0,,1.0,2.0,7.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,a91pmdnyzx1i7vx3l19hj4jx1,M. Stekelenburg,Goalkeeper,1,,,94.0,6.0,,,,1.0,,,2.0,,,70.0,3.0,,209.0,,70.0,,71.0,1.0,3.0,2.0,,1.0,436.0,57.0,,12.0,84.0,264.0,85.0,1080.0,,7.0,35.0,,,,,1.0,,,,,,,,,70.0,,,,28.0,,6.0,70.0,,7.0,12.0,14.0,17.0,197.0,198.0,1.0,233.0,,12.0,,53.0,,2.0,268.0,,,,,,,338.0,,,,0.0,0.0,0.0,,,,,,,,1.0,,,,,,,,5.0,3.0,26.0,11.0,9.0,3.0,8.0,1.0,17.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,6m2pk6odyb3atayt6u8cifahh,D. Tadić,Forward,10,98.0,27.0,,16.0,8.0,121.0,14.0,233.0,32.0,53.0,35.0,14.0,319.0,270.0,268.0,42.0,843.0,118.0,77.0,2.0,639.0,112.0,130.0,15.0,20.0,37.0,1957.0,363.0,12.0,31.0,160.0,1110.0,117.0,2608.0,59.0,10.0,839.0,50.0,16.0,130.0,20.0,2.0,17.0,138.0,237.0,199.0,46.0,244.0,25.0,18.0,29.0,32.0,13.0,36.0,11.0,27.0,8.0,33.0,11.0,18.0,34.0,5.0,34.0,303.0,846.0,115.0,140.0,20.0,34.0,59.0,435.0,1.0,13.0,875.0,46.0,86.0,11.0,11.0,7.0,82.0,1145.0,24.0,1.0,104.0,9.0,5.0,2.0,4.0,3.0,3.0,3.0,5.0,,4.0,1.0,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,40hu79d2a4k94nc52z7dblpsl,N. Tagliafico,Defender,31,87.0,19.0,,13.0,,1.0,1.0,169.0,51.0,,80.0,1.0,210.0,211.0,249.0,53.0,980.0,76.0,98.0,11.0,332.0,24.0,145.0,52.0,20.0,32.0,1760.0,534.0,31.0,25.0,57.0,1190.0,147.0,2008.0,28.0,31.0,638.0,,3.0,57.0,28.0,,3.0,104.0,166.0,57.0,18.0,95.0,7.0,10.0,30.0,9.0,7.0,137.0,22.0,21.0,7.0,45.0,30.0,13.0,25.0,4.0,67.0,416.0,976.0,93.0,386.0,,25.0,22.0,201.0,2.0,47.0,1006.0,10.0,49.0,1.0,2.0,2.0,16.0,1217.0,38.0,5.0,18.0,0.0,1.0,0.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,35qg0rrwtl00pycx468s62m3u,K. Taylor,Midfielder,25,6.0,,,2.0,,,,20.0,3.0,,4.0,,15.0,5.0,24.0,2.0,78.0,10.0,76.0,,12.0,,11.0,1.0,,4.0,111.0,21.0,3.0,,29.0,83.0,7.0,81.0,,2.0,46.0,,,1.0,3.0,,,13.0,4.0,1.0,,1.0,1.0,1.0,,,,,,3.0,,1.0,3.0,2.0,3.0,,,19.0,79.0,10.0,33.0,1.0,3.0,2.0,6.0,,1.0,79.0,3.0,3.0,,,,5.0,84.0,3.0,,,0.0,0.0,0.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,aqlakf0mo95rlktf6xdbaegh5,J. Timber,Defender,2,45.0,3.0,,11.0,,1.0,1.0,115.0,34.0,1.0,40.0,1.0,129.0,123.0,155.0,25.0,891.0,46.0,100.0,9.0,186.0,8.0,90.0,21.0,17.0,9.0,1325.0,135.0,17.0,16.0,404.0,1013.0,129.0,1509.0,4.0,34.0,378.0,,,7.0,19.0,1.0,,65.0,89.0,8.0,,26.0,9.0,2.0,26.0,1.0,3.0,47.0,21.0,7.0,5.0,34.0,7.0,12.0,20.0,3.0,46.0,361.0,880.0,69.0,528.0,,20.0,3.0,85.0,8.0,29.0,906.0,26.0,18.0,,1.0,1.0,26.0,1029.0,10.0,,,1.0,0.0,1.0,,1.0,,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,Midfielder,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,4sjjp11431gkqjv0gygg7btre,L. Traoré,Forward,23,27.0,6.0,,3.0,,,7.0,33.0,2.0,,31.0,7.0,47.0,42.0,64.0,20.0,107.0,21.0,100.0,,67.0,5.0,25.0,13.0,1.0,9.0,233.0,43.0,1.0,7.0,34.0,149.0,10.0,553.0,15.0,4.0,93.0,,3.0,1.0,18.0,,4.0,39.0,40.0,1.0,,60.0,5.0,4.0,4.0,9.0,6.0,1.0,,,1.0,2.0,7.0,3.0,12.0,,5.0,33.0,111.0,12.0,22.0,13.0,12.0,2.0,38.0,,1.0,115.0,1.0,3.0,1.0,,1.0,7.0,157.0,12.0,,,1.0,6.0,1.0,4.0,4.0,1.0,5.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,v22q59d00b5v78rgx7v8z3vu,Antony,Forward,39,49.0,19.0,,12.0,,9.0,9.0,181.0,23.0,1.0,28.0,8.0,283.0,168.0,209.0,23.0,673.0,86.0,68.0,3.0,325.0,27.0,103.0,8.0,10.0,29.0,1281.0,78.0,13.0,24.0,336.0,841.0,120.0,1770.0,42.0,4.0,589.0,2.0,8.0,57.0,20.0,1.0,8.0,106.0,157.0,59.0,27.0,111.0,31.0,17.0,26.0,23.0,21.0,11.0,2.0,17.0,,11.0,9.0,13.0,32.0,1.0,26.0,160.0,663.0,95.0,128.0,14.0,32.0,25.0,201.0,,7.0,689.0,43.0,48.0,8.0,2.0,,52.0,857.0,14.0,2.0,28.0,4.0,5.0,4.0,1.0,1.0,,8.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,AFC Ajax,AFC_Ajax,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,Midfielder,4,61.0,10.0,,6.0,,,2.0,140.0,42.0,,84.0,2.0,161.0,170.0,224.0,33.0,991.0,76.0,50.0,,219.0,7.0,122.0,58.0,16.0,4.0,1455.0,247.0,26.0,18.0,356.0,1160.0,129.0,1550.0,20.0,29.0,511.0,,2.0,1.0,26.0,2.0,2.0,102.0,133.0,1.0,2.0,49.0,3.0,11.0,44.0,10.0,4.0,5.0,12.0,19.0,8.0,37.0,26.0,8.0,24.0,3.0,70.0,407.0,957.0,64.0,492.0,10.0,24.0,6.0,101.0,5.0,34.0,1001.0,18.0,37.0,,2.0,1.0,20.0,1171.0,32.0,4.0,2.0,2.0,0.0,0.0,1.0,2.0,4.0,6.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,anr9qh585ctgk2d17zperhgix,Z. Aboukhlal,Forward,17,27.0,16.0,,9.0,,,4.0,108.0,9.0,,14.0,4.0,63.0,40.0,122.0,15.0,114.0,63.0,97.0,,114.0,7.0,51.0,6.0,3.0,16.0,351.0,28.0,6.0,6.0,27.0,154.0,28.0,730.0,23.0,4.0,77.0,,,6.0,8.0,3.0,,71.0,34.0,6.0,1.0,52.0,21.0,7.0,3.0,7.0,5.0,1.0,3.0,10.0,,6.0,14.0,12.0,24.0,1.0,10.0,37.0,112.0,45.0,39.0,2.0,24.0,3.0,36.0,,3.0,115.0,20.0,13.0,2.0,4.0,,35.0,155.0,19.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,18.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,g16sstb2lz1ru2hsba2ml6ju,M. Bakker,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,51f3vubki4or5vaft5tromn3e,Y. Barası,Forward,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,eemwn4jyjnm5xkvk7sks9aulm,J. Berkhout,Defender,0,,,,,,,,1.0,,,,,,,1.0,,,1.0,55.0,,,,,,,,1.0,,,,,,,7.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Eredivisie,2020-2021,Alkmaar Zaanstreek,Alkmaar_Zaanstreek,7h2icfuwy00ilm14dw5xyl5g5,M. Bizot,Goalkeeper,1,3.0,,363.0,30.0,,,,4.0,1.0,,12.0,,,290.0,16.0,1.0,557.0,3.0,58.0,,297.0,,13.0,12.0,1.0,1.0,1388.0,233.0,,33.0,239.0,756.0,296.0,2965.0,,28.0,73.0,,,,,7.0,,3.0,3.0,,,,,,152.0,,,,152.0,,10.0,287.0,2.0,37.0,33.0,44.0,99.0,584.0,614.0,1.0,693.0,,33.0,,191.0,,,766.0,,,,,,,1056.0,3.0,2.0,,0.0,0.0,0.0,,,,,,,,2.0,,,,,,,,10.0,3.0,80.0,54.0,34.0,16.0,24.0,3.0,46.0,,2.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,
