root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Starts,Total Clearances,PutThrough/Blocked Distribution,Duels won,Foul Attempted Tackle,Ground Duels lost,Total Losses Of Possession,Substitute Off,Forward Passes,Goal Assists,Successful Long Passes,Substitute On,Times Tackled,Successful Launches,Yellow Cards,Successful Dribbles,Aerial Duels,Total Unsuccessful Passes ( Excl Crosses & Corners ),Assists (Intentional),Appearances,Throw Ins to Own Player,Goals Conceded Inside Box,Rightside Passes,Unsuccessful Crosses open play,Unsuccessful Short Passes,Interceptions,Blocked Shots,Ground Duels won,Total Tackles,Index,Open Play Passes,Time Played,Duels,Shots Off Target (inc woodwork),Unsuccessful Long Passes,Unsuccessful Launches,Shots On Target ( inc goals ),Unsuccessful Dribbles,Successful Crosses & Corners,Key Passes (Attempt Assists),PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Total Fouls Won,Total Touches In Opposition Box,Successful Crosses open play,Aerial Duels won,Unsuccessful Passes Opposition Half,Successful Passes Opposition Half,Through balls,Total Successful Passes ( Excl Crosses & Corners ) ,Total Shots,Unsuccessful Passes Own Half,Fifty Fifty,Aerial Duels lost,Total Fouls Conceded,Successful Fifty Fifty,Penalty Goals Conceded,Touches,Successful Lay-offs,Successful Short Passes,Duels lost,Successful Passes Own Half,Games Played,Recoveries,Total Passes,Ground Duels,Leftside Passes,Successful Open Play Passes,Goals Conceded,Unsuccessful Crosses & Corners,Corners Won,Backward Passes,Tackles Won,Tackles Lost,Unsuccessful lay-offs,Home Goals,Away Goals,Winning Goal,Right Foot Goals,Hit Woodwork,Handballs conceded,Goals from Outside Box,Goals,Attempts from Set Pieces,Corners Taken (incl short corners),Clearances Off the Line,Unsuccessful Corners into Box,Blocks,Clean Sheets,Second Goal Assists,Throw Ins to Opposition Player,Saves Made,Catches,GK Successful Distribution,Saves Made from Outside Box,Successful Corners into Box,Own Goal Scored,Offsides,Headed Goals,Goals from Inside Box,Left Foot Goals,Penalty Goals,Penalties Taken,Foul Won Penalty,Penalties Conceded,Penalties Faced,GK Unsuccessful Distribution,Punches,Saves made - caught,Saves made - parried,Drops,Crosses not Claimed,Goalkeeper Smother,Saves Made from Inside Box,Red Cards - 2nd Yellow,Total Red Cards,Straight Red Cards,Set Pieces Goals,Other Goals,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target,Goal Kicks,Overruns,Last Player Tackle
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,8tqphrtr7fraqeunw67iwwq8l,C. Okoroji,Defender,36,32.0,87.0,58.0,111.0,6.0,79.0,593.0,7.0,375.0,5.0,38.0,1.0,45.0,12.0,2.0,24.0,56.0,240.0,5.0,33.0,186.0,37.0,173.0,66.0,164.0,27.0,3.0,81.0,39.0,31.0,689.0,2705.0,216.0,10.0,76.0,41.0,5.0,25.0,41.0,27.0,22.0,6.0,18.0,10.0,6.0,30.0,268.0,276.0,,465.0,15.0,99.0,56.0,26.0,25.0,30.0,3.0,1597.0,,427.0,105.0,230.0,33.0,180.0,705.0,160.0,39.0,452.0,43.0,127.0,26.0,118.0,25.0,14.0,,1.0,0.0,0.0,,2.0,1.0,1.0,1.0,4.0,76.0,,47.0,6.0,5.0,,121.0,,,,,25.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,bzf3k4wvqvx1tl1mx960wjv85,A. Ouahim,Midfielder,20,2.0,2.0,6.0,16.0,3.0,17.0,31.0,2.0,14.0,,2.0,3.0,9.0,,2.0,6.0,3.0,10.0,,5.0,1.0,3.0,9.0,2.0,8.0,2.0,2.0,16.0,5.0,39.0,41.0,161.0,36.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,,5.0,5.0,1.0,,12.0,23.0,1.0,31.0,2.0,1.0,8.0,3.0,4.0,3.0,,100.0,,29.0,20.0,9.0,5.0,17.0,41.0,33.0,11.0,31.0,3.0,3.0,2.0,7.0,2.0,3.0,,0.0,0.0,0.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,4xe0jo68fvhy9jnp1htp45m2,E. Peña Zauner,Midfielder,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,7noop6iqxjfshyz496y5lxihh,N. Rehnen,Goalkeeper,33,1.0,2.0,,1.0,,,9.0,,20.0,,7.0,,,1.0,1.0,,1.0,9.0,,1.0,,3.0,3.0,,1.0,,,,,41.0,17.0,90.0,1.0,,8.0,1.0,,,,,,,,,,1.0,5.0,5.0,,18.0,,4.0,,,,,,41.0,,11.0,,13.0,1.0,9.0,27.0,,4.0,12.0,3.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,3.0,1.0,13.0,1.0,,,,,,,,,,,,4.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,4wk62n7739xlysrxoky33mf2t,M. Ritzmaier,Midfielder,22,17.0,14.0,31.0,67.0,23.0,66.0,239.0,12.0,192.0,,24.0,6.0,8.0,6.0,5.0,8.0,33.0,131.0,,23.0,2.0,25.0,121.0,30.0,103.0,12.0,11.0,51.0,23.0,22.0,489.0,1434.0,150.0,10.0,28.0,11.0,7.0,5.0,16.0,25.0,7.0,2.0,20.0,21.0,3.0,16.0,171.0,245.0,1.0,397.0,17.0,30.0,31.0,17.0,36.0,20.0,,801.0,1.0,373.0,83.0,168.0,23.0,92.0,528.0,117.0,101.0,364.0,27.0,70.0,12.0,114.0,10.0,13.0,,0.0,1.0,0.0,,2.0,2.0,,1.0,1.0,49.0,,33.0,3.0,,,,,,,,10.0,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,cb35rrediylibxqcija9tr8r8,V. Schwab,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,8sf4e56h28v5lx03aw396o445,N. Seufert,Midfielder,21,5.0,5.0,10.0,30.0,5.0,16.0,65.0,4.0,64.0,,9.0,2.0,7.0,1.0,1.0,1.0,17.0,46.0,,7.0,2.0,6.0,24.0,6.0,33.0,,,23.0,14.0,22.0,121.0,383.0,56.0,1.0,13.0,5.0,,5.0,,1.0,6.0,1.0,8.0,3.0,,7.0,40.0,48.0,,77.0,1.0,12.0,12.0,10.0,6.0,5.0,1.0,195.0,3.0,68.0,26.0,29.0,7.0,23.0,123.0,39.0,12.0,75.0,7.0,6.0,1.0,23.0,7.0,7.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,8jildds7zfj7uk3iohmmkj3kl,A. Sicker,Defender,27,10.0,37.0,29.0,75.0,9.0,47.0,205.0,3.0,168.0,1.0,12.0,7.0,23.0,7.0,,14.0,34.0,126.0,,17.0,37.0,19.0,101.0,13.0,87.0,18.0,1.0,61.0,44.0,98.0,344.0,1000.0,142.0,4.0,39.0,22.0,3.0,12.0,2.0,8.0,14.0,1.0,3.0,21.0,2.0,14.0,98.0,139.0,1.0,220.0,7.0,41.0,35.0,20.0,12.0,13.0,1.0,636.0,1.0,208.0,67.0,83.0,17.0,84.0,346.0,108.0,36.0,218.0,20.0,13.0,3.0,41.0,21.0,23.0,,0.0,1.0,0.0,1.0,,,,1.0,,,1.0,,3.0,1.0,,15.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,8sh1fdq95u43vc8cku5ckf6xh,C. Sickinger,Midfielder,5,1.0,,4.0,4.0,1.0,6.0,13.0,1.0,18.0,,3.0,5.0,,1.0,,1.0,1.0,11.0,,6.0,3.0,4.0,9.0,,10.0,2.0,,4.0,1.0,21.0,42.0,88.0,11.0,,1.0,,1.0,,,,3.0,1.0,2.0,,,,5.0,16.0,1.0,32.0,1.0,6.0,5.0,1.0,2.0,3.0,,61.0,,29.0,7.0,16.0,6.0,4.0,43.0,10.0,11.0,31.0,5.0,,2.0,5.0,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,8asvg8sto06l27xjgbzyzqx1x,C. Soukou,Midfielder,7,17.0,11.0,33.0,94.0,13.0,75.0,231.0,10.0,122.0,4.0,14.0,10.0,42.0,,7.0,33.0,50.0,104.0,4.0,27.0,13.0,29.0,85.0,14.0,90.0,5.0,7.0,78.0,24.0,26.0,396.0,1558.0,203.0,13.0,14.0,10.0,10.0,28.0,3.0,12.0,16.0,3.0,21.0,48.0,3.0,16.0,91.0,199.0,1.0,297.0,23.0,27.0,44.0,34.0,24.0,18.0,4.0,731.0,8.0,283.0,109.0,101.0,27.0,107.0,401.0,153.0,105.0,292.0,32.0,14.0,10.0,89.0,9.0,15.0,,1.0,3.0,1.0,3.0,,3.0,2.0,4.0,1.0,1.0,,,4.0,1.0,,3.0,,,,,,,3.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,a79pt0h2b92sa8t8yratxeb4l,P. Testroet,Forward,37,24.0,34.0,20.0,77.0,10.0,89.0,334.0,16.0,134.0,1.0,10.0,3.0,48.0,3.0,3.0,4.0,142.0,191.0,1.0,27.0,3.0,26.0,128.0,20.0,173.0,2.0,6.0,26.0,8.0,75.0,436.0,1992.0,257.0,21.0,18.0,9.0,28.0,20.0,3.0,14.0,5.0,4.0,14.0,90.0,3.0,51.0,173.0,183.0,2.0,260.0,49.0,38.0,60.0,91.0,37.0,24.0,2.0,790.0,19.0,250.0,180.0,80.0,27.0,56.0,451.0,115.0,99.0,246.0,30.0,20.0,11.0,90.0,5.0,3.0,7.0,4.0,6.0,3.0,5.0,1.0,3.0,,10.0,,,,,3.0,2.0,,1.0,,,,,,,12.0,3.0,10.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,wha77a8wm7jyn32743y0w79x,T. Trybull,Midfielder,28,16.0,62.0,33.0,154.0,26.0,74.0,178.0,9.0,296.0,,24.0,2.0,11.0,9.0,8.0,7.0,132.0,149.0,,18.0,1.0,11.0,117.0,1.0,120.0,68.0,2.0,81.0,52.0,52.0,575.0,1352.0,287.0,4.0,29.0,22.0,3.0,1.0,1.0,3.0,23.0,3.0,23.0,14.0,1.0,73.0,86.0,190.0,,436.0,7.0,64.0,41.0,59.0,42.0,23.0,2.0,899.0,1.0,412.0,133.0,247.0,18.0,120.0,585.0,155.0,112.0,426.0,14.0,1.0,1.0,60.0,26.0,26.0,,0.0,2.0,1.0,,,,,2.0,,,,,10.0,3.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,7jy08psklqaeltkjxzpj2mor9,F. Wiedwald,Goalkeeper,16,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,7adaw298hyb8lf2lqsc428vrp,R. Wulle,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,68u3vd1upyaz92c06d1ekpbyt,E. Zenga,Midfielder,17,29.0,47.0,35.0,99.0,23.0,55.0,239.0,11.0,363.0,3.0,57.0,4.0,6.0,13.0,8.0,6.0,61.0,198.0,3.0,33.0,2.0,32.0,174.0,9.0,132.0,31.0,5.0,71.0,47.0,32.0,824.0,2556.0,187.0,6.0,66.0,41.0,3.0,1.0,2.0,13.0,20.0,4.0,19.0,23.0,2.0,28.0,143.0,320.0,3.0,667.0,9.0,65.0,72.0,33.0,33.0,39.0,4.0,1161.0,4.0,610.0,88.0,349.0,33.0,201.0,865.0,126.0,197.0,627.0,36.0,10.0,4.0,131.0,32.0,15.0,,1.0,0.0,1.0,1.0,2.0,2.0,,1.0,,,,,9.0,3.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Sandhausen,SV_Sandhausen,47ye0gt6bw2ilvl9s0e0ogr11,A. Zhirov,Defender,2,33.0,215.0,32.0,187.0,8.0,41.0,431.0,1.0,653.0,2.0,120.0,,9.0,36.0,4.0,15.0,202.0,386.0,1.0,33.0,4.0,47.0,333.0,6.0,194.0,33.0,8.0,68.0,44.0,46.0,1145.0,2948.0,311.0,10.0,192.0,92.0,2.0,4.0,1.0,7.0,17.0,6.0,11.0,35.0,1.0,119.0,242.0,297.0,,824.0,12.0,150.0,59.0,83.0,19.0,29.0,4.0,1703.0,,704.0,124.0,528.0,33.0,212.0,1210.0,109.0,151.0,772.0,53.0,6.0,6.0,73.0,28.0,16.0,,0.0,1.0,0.0,,,,,1.0,1.0,,1.0,,25.0,6.0,,,,,9.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,f14n6d52p37nkvoo5n3i52x2h,F. Agu,Defender,27,18.0,23.0,46.0,125.0,6.0,49.0,306.0,12.0,211.0,2.0,24.0,8.0,27.0,8.0,,30.0,36.0,148.0,2.0,26.0,140.0,23.0,115.0,62.0,111.0,21.0,4.0,107.0,30.0,48.0,626.0,1647.0,192.0,11.0,37.0,22.0,4.0,19.0,22.0,22.0,23.0,2.0,47.0,45.0,22.0,18.0,165.0,287.0,,490.0,15.0,45.0,36.0,18.0,12.0,16.0,2.0,1207.0,1.0,466.0,67.0,225.0,26.0,117.0,638.0,156.0,154.0,478.0,25.0,62.0,13.0,158.0,14.0,16.0,2.0,0.0,0.0,0.0,,,,,,,,,,4.0,3.0,,15.0,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,bfjugwknnri5vh3ctrlmyejmd,R. Assalé,Forward,15,,1.0,1.0,13.0,2.0,7.0,15.0,,10.0,,1.0,6.0,2.0,,1.0,1.0,3.0,8.0,,6.0,1.0,2.0,7.0,,6.0,,,12.0,7.0,63.0,38.0,117.0,22.0,4.0,2.0,1.0,,1.0,,1.0,1.0,,4.0,8.0,,1.0,6.0,15.0,1.0,30.0,4.0,2.0,3.0,2.0,3.0,,,66.0,1.0,29.0,9.0,15.0,6.0,11.0,38.0,19.0,9.0,30.0,2.0,,1.0,12.0,3.0,4.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,39yc76urwnda0ze6qb9h00ine,M. Backhaus,Goalkeeper,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,e7ypr5eroj4exx7cly1nregkq,K. Badjie,Forward,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,8zs4ev8k1v0bs7dzqscxbyy95,D. Becker,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,26nfmfc8p2doisd9p8vtd33dh,L. Bittencourt,Midfielder,10,19.0,4.0,35.0,116.0,25.0,96.0,307.0,15.0,179.0,4.0,26.0,3.0,43.0,1.0,8.0,19.0,32.0,148.0,2.0,22.0,8.0,17.0,136.0,30.0,130.0,9.0,13.0,106.0,47.0,100.0,642.0,1549.0,234.0,13.0,18.0,7.0,11.0,24.0,10.0,31.0,19.0,3.0,40.0,77.0,10.0,10.0,169.0,337.0,2.0,502.0,24.0,21.0,54.0,22.0,36.0,26.0,3.0,1042.0,8.0,476.0,118.0,175.0,22.0,105.0,650.0,202.0,169.0,494.0,20.0,42.0,10.0,166.0,26.0,21.0,,0.0,2.0,1.0,1.0,3.0,,,2.0,1.0,12.0,,11.0,,,1.0,1.0,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,3h6q9lkwovcu4pynltgnzhy50,F. Chiarodia,Defender,39,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,630sqbiu7utmkg8yw0h4ky8a2,E. Dinkçi,Forward,43,8.0,2.0,22.0,34.0,6.0,47.0,142.0,8.0,49.0,2.0,2.0,13.0,25.0,,1.0,12.0,19.0,63.0,2.0,21.0,3.0,11.0,26.0,13.0,59.0,5.0,5.0,27.0,13.0,100.0,156.0,631.0,93.0,6.0,4.0,3.0,4.0,12.0,3.0,9.0,10.0,1.0,2.0,44.0,3.0,7.0,59.0,71.0,2.0,94.0,10.0,17.0,25.0,12.0,11.0,8.0,,326.0,4.0,92.0,59.0,26.0,21.0,38.0,157.0,74.0,45.0,93.0,12.0,13.0,12.0,37.0,3.0,10.0,3.0,0.0,0.0,0.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,5ndmhtdu5jfgvzuddd7fu2fh1,M. Ducksch,Midfielder,7,33.0,26.0,33.0,77.0,1.0,39.0,533.0,11.0,231.0,9.0,46.0,,30.0,1.0,4.0,14.0,52.0,264.0,7.0,33.0,16.0,37.0,341.0,51.0,240.0,5.0,18.0,57.0,13.0,81.0,851.0,2932.0,148.0,61.0,24.0,3.0,56.0,22.0,74.0,92.0,11.0,4.0,30.0,196.0,12.0,20.0,385.0,597.0,6.0,681.0,117.0,32.0,66.0,32.0,5.0,27.0,3.0,1586.0,36.0,635.0,71.0,158.0,33.0,81.0,945.0,96.0,144.0,603.0,41.0,153.0,40.0,229.0,5.0,8.0,7.0,10.0,11.0,4.0,19.0,10.0,,5.0,21.0,14.0,144.0,,78.0,1.0,4.0,,1.0,,,,,49.0,,13.0,2.0,16.0,,3.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,45bv6x1iz3hj6dofzcwadxv55,J. Eggestein,Forward,24,,,,,,,1.0,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,13.0,3.0,8.0,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,4.0,,2.0,,1.0,1.0,,3.0,,1.0,2.0,,,,2.0,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,f5ln82l8q7gvouj3zhsp5t4gl,M. Eggestein,Midfielder,35,3.0,2.0,7.0,13.0,2.0,9.0,34.0,,48.0,,10.0,,3.0,1.0,1.0,1.0,5.0,25.0,,3.0,,7.0,39.0,,22.0,3.0,1.0,8.0,5.0,51.0,157.0,270.0,22.0,,3.0,2.0,1.0,1.0,,1.0,4.0,,2.0,1.0,,5.0,13.0,51.0,,137.0,1.0,12.0,10.0,,2.0,3.0,,194.0,,127.0,9.0,86.0,3.0,20.0,162.0,17.0,49.0,132.0,7.0,,,26.0,2.0,3.0,,0.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,aaoycxwi9jny6flm4apz8a2uh,M. Friedl,Defender,32,27.0,78.0,40.0,140.0,9.0,47.0,321.0,1.0,621.0,3.0,136.0,,10.0,18.0,9.0,9.0,83.0,281.0,3.0,27.0,38.0,33.0,509.0,7.0,131.0,34.0,3.0,83.0,51.0,61.0,1473.0,2373.0,213.0,7.0,150.0,68.0,5.0,2.0,4.0,8.0,23.0,3.0,23.0,17.0,4.0,57.0,206.0,492.0,2.0,1244.0,12.0,82.0,46.0,26.0,19.0,25.0,3.0,1895.0,1.0,1108.0,73.0,756.0,27.0,190.0,1525.0,130.0,282.0,1201.0,36.0,7.0,4.0,113.0,29.0,22.0,1.0,1.0,3.0,2.0,1.0,,2.0,,4.0,,,,,18.0,6.0,,8.0,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,Forward,11,27.0,25.0,48.0,237.0,10.0,97.0,479.0,5.0,247.0,6.0,29.0,6.0,52.0,,3.0,31.0,307.0,337.0,6.0,33.0,5.0,34.0,198.0,12.0,323.0,5.0,28.0,77.0,10.0,75.0,862.0,2502.0,481.0,54.0,14.0,3.0,41.0,20.0,3.0,48.0,10.0,3.0,36.0,234.0,3.0,160.0,315.0,427.0,5.0,553.0,95.0,34.0,81.0,147.0,33.0,48.0,2.0,1330.0,47.0,524.0,244.0,129.0,33.0,64.0,890.0,174.0,245.0,525.0,37.0,12.0,28.0,200.0,5.0,5.0,16.0,10.0,9.0,6.0,12.0,3.0,3.0,5.0,19.0,,2.0,,,2.0,6.0,,,,,,,,1.0,17.0,5.0,14.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,wf1j5bzs4jzkudcr24ajvk2y,D. Galjen,Forward,42,,,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,ec5ng4j3rcjwsjz1v05e1z3dh,C. Groß,Defender,36,23.0,23.0,39.0,125.0,15.0,79.0,255.0,5.0,442.0,2.0,59.0,4.0,25.0,4.0,5.0,15.0,92.0,193.0,2.0,27.0,3.0,19.0,316.0,11.0,150.0,32.0,5.0,83.0,46.0,100.0,1350.0,2052.0,254.0,7.0,43.0,22.0,3.0,9.0,2.0,9.0,21.0,3.0,22.0,21.0,2.0,42.0,128.0,580.0,1.0,1185.0,10.0,76.0,43.0,50.0,27.0,25.0,2.0,1668.0,3.0,1126.0,129.0,607.0,27.0,206.0,1378.0,162.0,413.0,1157.0,22.0,11.0,4.0,207.0,29.0,17.0,,0.0,0.0,0.0,,,3.0,,,,,,,7.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,dr0kn3srxtg7nuw99gjoim7e1,I. Gruev,Midfielder,28,11.0,23.0,22.0,71.0,7.0,30.0,102.0,3.0,174.0,,16.0,15.0,5.0,3.0,4.0,3.0,35.0,83.0,,26.0,5.0,18.0,159.0,1.0,60.0,21.0,2.0,55.0,35.0,92.0,564.0,1189.0,120.0,7.0,23.0,16.0,5.0,3.0,1.0,6.0,16.0,1.0,17.0,15.0,,16.0,62.0,265.0,2.0,500.0,12.0,26.0,44.0,19.0,16.0,23.0,1.0,760.0,6.0,484.0,49.0,236.0,26.0,78.0,583.0,85.0,133.0,482.0,19.0,5.0,2.0,117.0,20.0,15.0,,0.0,1.0,0.0,,,,,1.0,,7.0,,4.0,3.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_europa,Germany_Bundesliga,2021-2022,SV Werder Bremen,SV_Werder_Bremen,8nug6t1cmn9pwhnwdf6nyhrrp,A. Jung,Defender,3,28.0,54.0,51.0,135.0,17.0,77.0,345.0,2.0,600.0,2.0,60.0,2.0,21.0,10.0,7.0,16.0,70.0,251.0,2.0,30.0,153.0,27.0,689.0,31.0,165.0,33.0,4.0,96.0,55.0,58.0,1501.0,2519.0,243.0,5.0,86.0,53.0,6.0,4.0,13.0,15.0,24.0,3.0,25.0,44.0,13.0,39.0,200.0,636.0,1.0,1281.0,11.0,83.0,43.0,31.0,30.0,22.0,2.0,2087.0,,1221.0,108.0,658.0,30.0,189.0,1532.0,173.0,89.0,1253.0,30.0,32.0,19.0,154.0,39.0,16.0,,1.0,1.0,1.0,,,,,2.0,,1.0,2.0,1.0,15.0,8.0,,14.0,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
